"Date","Close","Open","High","Low","Vol","Percentage Change"
"14/08/2009","506.99","503.70","509.27","502.65","57.91K","0.68%"
"13/08/2009","503.58","501.99","506.60","501.99","70.35K","1.29%"
"12/08/2009","497.16","498.76","501.57","496.80","64.87K","0.61%"
"11/08/2009","494.17","490.96","494.68","490.46","50.88K","0.60%"
"10/08/2009","491.20","485.92","492.33","483.68","48.04K","2.19%"
"07/08/2009","480.65","480.42","483.46","478.64","42.23K","-0.16%"
"06/08/2009","481.44","481.61","490.99","481.27","60.75K","0.03%"
"05/08/2009","481.29","474.38","481.29","472.33","42.21K","0.99%"
"04/08/2009","476.59","475.09","477.61","472.64","46.18K","1.85%"
"03/08/2009","467.93","466.82","473.25","465.36","35.11K","0.25%"
"31/07/2009","466.76","457.55","466.76","457.55","38.51K","3.29%"
"30/07/2009","451.91","451.80","455.23","444.95","31.55K","-1.34%"
"29/07/2009","458.04","464.39","470.23","458.04","36.28K","-1.07%"
"28/07/2009","462.98","467.34","472.58","462.68","61.31K","-1.43%"
"27/07/2009","469.71","462.25","470.19","460.22","62.33K","3.30%"
"24/07/2009","454.71","444.96","454.71","444.96","28.54K","4.72%"
"23/07/2009","434.20","417.65","434.20","417.21","25.76K","3.51%"
"22/07/2009","419.48","423.40","423.40","419.08","20.86K","0.73%"
"21/07/2009","416.43","412.97","418.22","412.23","26.24K","0.86%"
"20/07/2009","412.88","415.29","415.31","411.39","28.74K","-3.68%"
"17/07/2009","428.67","431.94","431.94","427.75","25.58K","-1.11%"
"16/07/2009","433.47","438.07","440.43","432.22","30.06K","1.50%"
"15/07/2009","427.05","424.10","430.78","424.10","23.31K","2.03%"
"14/07/2009","418.55","425.09","425.47","415.81","33.26K","-1.90%"
"13/07/2009","426.67","435.83","435.83","426.67","29.90K","-2.77%"
"10/07/2009","438.83","445.82","445.98","437.33","34.19K","-1.70%"
"09/07/2009","446.40","450.12","452.08","445.43","27.36K","-0.09%"
"08/07/2009","446.79","442.99","448.96","440.23","32.75K","-0.19%"
"07/07/2009","447.63","450.48","455.40","446.93","47.81K","-1.46%"
"06/07/2009","454.27","442.40","454.27","442.29","33.62K","4.32%"
"03/07/2009","435.44","425.11","435.44","425.11","28.63K","0.38%"
"02/07/2009","433.79","427.89","436.91","422.35","43.04K","0.88%"
"01/07/2009","430.00","439.58","439.58","429.46","45.21K","-4.08%"
"30/06/2009","448.29","462.51","462.51","447.65","40.28K","-2.63%"
"29/06/2009","460.42","461.99","465.99","459.69","28.87K","-0.21%"
"26/06/2009","461.37","453.42","461.37","453.31","39.12K","1.68%"
"25/06/2009","453.76","471.37","471.37","453.28","52.74K","-0.54%"
"24/06/2009","456.22","440.70","457.49","440.70","52.65K","4.03%"
"23/06/2009","438.55","442.46","442.46","437.44","31.95K","-4.27%"
"22/06/2009","458.11","458.36","458.47","458.11","41.62K","-3.60%"
"19/06/2009","475.22","485.82","486.87","472.11","50.36K","-0.85%"
"18/06/2009","479.27","476.56","487.61","474.69","57.23K","1.44%"
"17/06/2009","472.47","465.32","472.47","455.78","68.65K","0.11%"
"16/06/2009","471.97","477.52","477.52","471.07","46.31K","-4.37%"
"15/06/2009","493.52","506.00","506.00","487.27","75.63K","-3.15%"
"12/06/2009","509.59","520.28","525.22","509.06","66.36K","-0.33%"
"11/06/2009","511.27","499.68","514.38","499.68","64.25K","2.77%"
"10/06/2009","497.51","509.11","510.26","494.60","101.78K","-2.92%"
"09/06/2009","512.46","503.65","514.73","503.65","78.25K","2.19%"
"08/06/2009","501.49","488.98","501.49","488.98","32.67K","4.76%"
"05/06/2009","478.72","464.66","479.16","464.66","47.09K","4.48%"
"04/06/2009","458.19","446.18","458.43","446.18","60.65K","3.01%"
"03/06/2009","444.79","443.22","447.33","442.55","57.55K","0.96%"
"02/06/2009","440.56","436.04","446.08","436.04","52.80K","3.31%"
"01/06/2009","426.43","418.75","427.63","418.44","42.48K","3.59%"
"29/05/2009","411.64","419.43","420.30","409.00","48.05K","-0.92%"
"28/05/2009","415.45","421.88","421.90","414.68","57.83K","-2.29%"
"27/05/2009","425.17","426.51","431.39","423.20","59.29K","0.03%"
"26/05/2009","425.03","425.08","429.92","423.96","54.68K","0.78%"
"25/05/2009","421.75","409.45","422.06","409.45","45.67K","4.24%"
"22/05/2009","404.58","408.26","410.34","400.93","71.47K","-1.92%"
"21/05/2009","412.51","410.90","416.90","410.90","63.70K","0.52%"
"20/05/2009","410.38","402.37","412.21","402.37","60.80K","2.36%"
"19/05/2009","400.90","399.64","404.35","399.32","53.88K","2.57%"
"18/05/2009","390.85","390.36","395.44","390.36","50.62K","0.18%"
"15/05/2009","390.16","379.37","390.16","379.37","52.79K","3.56%"
"14/05/2009","376.75","372.49","376.75","368.06","52.84K","-0.40%"
"13/05/2009","378.25","382.66","386.30","378.25","52.43K","-0.97%"
"12/05/2009","381.97","374.11","382.05","371.12","45.74K","2.42%"
"11/05/2009","372.95","371.33","376.92","370.36","43.66K","1.84%"
"08/05/2009","366.22","363.92","370.68","363.92","49.23K","0.65%"
"07/05/2009","363.85","357.99","364.45","357.99","42.06K","3.92%"
"06/05/2009","350.14","356.08","357.51","348.83","78.91K","-0.34%"
"05/05/2009","351.32","352.49","352.56","351.14","27.65K","4.36%"
"04/05/2009","336.64","336.31","336.64","336.31","14.33K","4.67%"
"29/04/2009","321.63","315.67","321.63","315.44","25.85K","1.88%"
"28/04/2009","315.71","311.10","315.71","310.44","22.10K","0.64%"
"27/04/2009","313.69","315.61","316.76","311.12","21.54K","1.22%"
"24/04/2009","309.90","308.62","309.90","304.49","28.91K","-1.68%"
"23/04/2009","315.20","320.49","324.89","315.20","29.05K","-2.07%"
"22/04/2009","321.86","313.87","323.88","313.87","54.04K","2.91%"
"21/04/2009","312.77","309.84","312.77","305.00","27.13K","-1.92%"
"20/04/2009","318.89","319.21","319.62","318.85","18.21K","-4.56%"
"17/04/2009","334.14","341.19","341.19","329.29","68.40K","-2.83%"
"16/04/2009","343.88","346.19","346.19","339.71","45.42K","1.35%"
"15/04/2009","339.29","344.09","347.81","338.57","62.25K","-2.24%"
"14/04/2009","347.07","344.19","347.77","339.18","53.58K","2.08%"
"13/04/2009","340.01","334.43","340.01","334.43","27.90K","4.60%"
"10/04/2009","325.05","323.73","325.89","323.73","30.44K","4.28%"
"09/04/2009","311.72","316.73","316.73","309.97","35.58K","-0.65%"
"08/04/2009","313.76","316.65","328.45","313.39","55.23K","-2.67%"
"07/04/2009","322.36","313.72","322.36","309.82","49.34K","3.89%"
"03/04/2009","310.28","306.61","310.28","306.61","42.34K","4.37%"
"02/04/2009","297.30","293.95","297.30","292.38","29.42K","2.69%"
"01/04/2009","289.52","282.07","289.52","282.07","22.18K","3.15%"
"31/03/2009","280.67","278.53","280.67","276.59","22.96K","-0.61%"
"30/03/2009","282.38","281.60","287.09","281.06","26.28K","-1.75%"
"27/03/2009","287.41","292.64","292.85","287.41","35.64K","0.41%"
"26/03/2009","286.25","285.25","286.25","283.27","26.99K","3.10%"
"25/03/2009","277.63","270.03","278.29","269.64","28.35K","2.59%"
"24/03/2009","270.62","271.17","271.36","269.52","24.72K","4.02%"
"23/03/2009","260.16","264.86","265.11","260.16","17.35K","-2.42%"
"20/03/2009","266.62","264.76","269.90","264.76","16.70K","-0.16%"
"19/03/2009","267.04","272.92","276.81","267.04","32.73K","-2.32%"
"18/03/2009","273.39","273.29","273.39","272.42","28.92K","3.87%"
"17/03/2009","263.20","257.60","263.20","257.60","22.00K","3.39%"
"16/03/2009","254.56","252.68","254.56","252.45","12.27K","1.24%"
"13/03/2009","251.44","252.55","253.23","251.44","12.87K","0.17%"
"12/03/2009","251.01","251.87","254.42","249.76","19.72K","-1.89%"
"11/03/2009","255.85","258.42","258.42","255.85","17.79K","1.58%"
"10/03/2009","251.88","249.71","251.88","248.00","12.79K","1.63%"
"09/03/2009","247.85","246.99","247.85","246.52","10.55K","0.88%"
"06/03/2009","245.70","244.60","245.70","243.76","7.90K","-0.40%"
"05/03/2009","246.68","249.69","249.69","246.68","8.67K","0.95%"
"04/03/2009","244.36","243.07","245.37","242.92","7.87K","1.20%"
"03/03/2009","241.46","241.79","242.51","240.96","10.10K","-2.50%"
"02/03/2009","247.66","244.23","247.74","244.23","8.97K","0.78%"
"27/02/2009","245.74","239.75","246.06","239.69","11.33K","1.32%"
"26/02/2009","242.53","241.78","242.76","237.88","13.56K","-0.74%"
"25/02/2009","244.33","241.90","244.46","241.45","10.04K","3.75%"
"24/02/2009","235.50","236.57","236.70","234.66","11.58K","-3.49%"
"23/02/2009","244.02","247.04","247.64","243.81","11.35K","-3.39%"
"20/02/2009","252.57","252.42","252.57","250.54","8.08K","-0.89%"
"19/02/2009","254.85","257.31","258.21","253.37","9.55K","-0.09%"
"18/02/2009","255.09","255.18","256.74","254.20","11.31K","-3.03%"
"17/02/2009","263.07","268.76","269.30","263.07","11.43K","-3.39%"
"16/02/2009","272.31","274.86","274.91","272.07","5.57K","-0.80%"
"13/02/2009","274.51","274.21","275.29","274.21","5.62K","-0.57%"
"12/02/2009","276.09","275.37","277.83","275.37","8.39K","-0.05%"
"11/02/2009","276.22","275.06","276.71","274.83","7.74K","-2.06%"
"10/02/2009","282.02","282.82","283.15","281.60","6.78K","-1.93%"
"09/02/2009","287.57","285.55","287.83","284.29","5.77K","2.11%"
"06/02/2009","281.63","279.74","281.63","277.06","7.48K","1.38%"
"05/02/2009","277.81","284.34","284.34","277.81","7.58K","-2.90%"
"04/02/2009","286.11","286.83","290.99","286.11","5.68K","-0.89%"
"03/02/2009","288.69","291.60","292.18","288.69","8.20K","-2.97%"
"02/02/2009","297.52","301.12","301.30","297.52","5.36K","-1.88%"
"23/01/2009","303.21","300.38","303.21","300.38","4.62K","0.69%"
"22/01/2009","301.12","300.68","302.29","300.68","4.67K","0.36%"
"21/01/2009","300.04","300.92","301.97","300.02","5.23K","-0.93%"
"20/01/2009","302.86","303.11","303.53","302.74","5.29K","-0.70%"
"19/01/2009","304.98","305.89","306.38","304.53","4.75K","-0.37%"
"16/01/2009","306.12","305.72","307.10","305.04","7.61K","0.69%"
"15/01/2009","304.01","304.31","305.54","304.01","6.37K","-1.29%"
"14/01/2009","307.98","306.14","310.33","306.14","8.68K","0.28%"
"13/01/2009","307.13","308.57","309.16","306.92","8.64K","-1.62%"
"12/01/2009","312.18","311.24","312.65","310.33","6.52K","-0.39%"
"09/01/2009","313.40","313.75","313.82","312.12","8.48K","-0.24%"
"08/01/2009","314.15","315.92","318.79","313.04","14.94K","-1.70%"
"07/01/2009","319.58","320.40","322.59","319.29","14.75K","1.76%"
"06/01/2009","314.04","312.91","315.02","312.88","12.97K","0.68%"
"05/01/2009","311.91","308.77","311.91","308.25","7.92K","-0.46%"
"02/01/2009","313.34","312.49","313.34","312.18","5.63K","-0.72%"
"31/12/2008","315.62","318.82","318.82","314.37","15.72K","-0.22%"
"30/12/2008","316.32","310.61","316.32","310.29","15.49K","2.51%"
"29/12/2008","308.56","306.45","308.56","306.45","8.53K","1.35%"
"26/12/2008","304.46","300.91","304.46","300.46","10.20K","0.75%"
"25/12/2008","302.19","304.29","304.37","301.93","9.32K","-0.61%"
"24/12/2008","304.05","298.78","304.05","298.66","12.20K","0.04%"
"23/12/2008","303.93","303.79","304.67","301.74","20.28K","-1.97%"
"22/12/2008","310.05","314.36","314.76","310.05","16.03K","0.91%"
"19/12/2008","307.26","305.43","309.93","305.43","15.59K","0.56%"
"18/12/2008","305.56","301.34","305.56","300.28","12.23K","1.51%"
"17/12/2008","301.02","295.04","301.77","293.09","15.40K","1.55%"
"16/12/2008","296.42","305.65","305.65","296.21","12.46K","-3.85%"
"15/12/2008","308.28","308.02","308.28","303.68","10.44K","2.92%"
"12/12/2008","299.54","295.51","299.54","295.25","12.39K","3.67%"
"11/12/2008","288.93","285.56","289.48","284.06","7.70K","0.73%"
"10/12/2008","286.85","290.05","290.22","286.85","9.96K","-2.20%"
"09/12/2008","293.30","285.56","293.30","285.53","9.37K","1.60%"
"08/12/2008","288.69","291.83","292.36","287.90","14.46K","-3.67%"
"05/12/2008","299.68","303.83","303.91","298.80","10.28K","-2.89%"
"04/12/2008","308.60","306.44","310.85","306.44","10.80K","0.78%"
"03/12/2008","306.22","307.90","308.12","304.28","8.92K","-0.40%"
"02/12/2008","307.45","305.95","307.93","305.87","8.81K","-2.31%"
"01/12/2008","314.71","313.33","317.37","310.03","11.22K","-0.01%"
"28/11/2008","314.74","311.36","314.74","311.36","12.99K","3.69%"
"27/11/2008","303.54","308.57","309.59","303.54","13.27K","-2.63%"
"26/11/2008","311.74","318.19","318.20","311.74","11.98K","-2.68%"
"25/11/2008","320.33","320.14","320.33","317.64","11.34K","0.75%"
"24/11/2008","317.93","322.79","322.79","317.93","13.28K","-0.32%"
"21/11/2008","318.96","315.50","322.35","315.23","17.62K","-2.08%"
"20/11/2008","325.74","326.56","328.64","324.90","15.72K","-3.31%"
"19/11/2008","336.89","342.93","342.93","336.89","10.01K","-1.12%"
"18/11/2008","340.69","338.61","342.00","338.46","12.10K","-1.26%"
"17/11/2008","345.05","346.89","348.93","345.05","10.76K","-1.99%"
"14/11/2008","352.07","357.75","357.75","351.72","14.14K","1.68%"
"13/11/2008","346.24","334.51","347.57","334.51","16.18K","1.14%"
"12/11/2008","342.33","339.01","342.33","338.72","14.91K","-2.67%"
"11/11/2008","351.71","355.50","356.54","351.36","15.96K","-3.90%"
"10/11/2008","366.00","368.38","372.27","365.73","17.06K","0.01%"
"07/11/2008","365.97","366.25","371.65","364.99","17.34K","-3.57%"
"06/11/2008","379.51","371.58","388.27","369.55","30.35K","0.44%"
"05/11/2008","377.83","377.79","377.83","376.99","16.30K","4.53%"
"04/11/2008","361.44","349.04","363.15","348.57","19.52K","3.67%"
"03/11/2008","348.64","347.73","351.10","343.74","17.83K","0.46%"
"31/10/2008","347.05","343.22","347.05","342.66","14.58K","3.11%"
"30/10/2008","336.57","330.29","337.14","328.20","17.56K","1.49%"
"29/10/2008","331.62","336.75","336.95","328.70","23.32K","2.73%"
"28/10/2008","322.80","313.63","322.80","313.63","18.20K","-1.97%"
"27/10/2008","329.28","329.43","330.37","329.04","14.72K","-4.59%"
"24/10/2008","345.11","346.51","348.25","345.11","13.18K","-4.25%"
"23/10/2008","360.43","361.21","363.17","359.47","13.53K","-3.86%"
"22/10/2008","374.91","369.88","374.91","369.88","13.24K","-1.32%"
"21/10/2008","379.94","379.53","379.94","373.56","16.99K","2.46%"
"20/10/2008","370.80","377.20","377.99","370.75","12.89K","-3.06%"
"17/10/2008","382.51","385.77","386.06","382.03","11.69K","-0.55%"
"16/10/2008","384.61","380.44","388.42","380.44","18.40K","-3.16%"
"15/10/2008","397.15","399.86","399.86","388.29","26.62K","2.01%"
"14/10/2008","389.33","381.94","389.33","381.94","9.13K","4.75%"
"13/10/2008","371.67","377.77","381.07","371.40","13.69K","-1.95%"
"10/10/2008","379.06","379.10","381.90","378.66","16.48K","-4.68%"
"09/10/2008","397.68","389.98","410.01","389.98","21.42K","-0.91%"
"08/10/2008","401.33","397.20","402.37","396.88","17.18K","-3.12%"
"07/10/2008","414.24","413.63","415.12","413.63","10.70K","-4.49%"
"06/10/2008","433.71","436.70","437.37","432.12","14.84K","-4.08%"
"03/10/2008","452.14","449.44","456.56","449.44","12.31K","-1.76%"
"02/10/2008","460.25","466.11","466.93","454.17","15.66K","1.29%"
"01/10/2008","454.41","463.26","464.36","448.03","19.83K","-0.50%"
"30/09/2008","456.70","457.26","457.26","456.58","4.73K","-4.66%"
"29/09/2008","479.00","476.72","487.24","472.42","18.94K","-0.99%"
"26/09/2008","483.81","490.26","490.26","475.60","22.35K","2.84%"
"25/09/2008","470.43","459.06","470.43","459.06","18.08K","3.38%"
"24/09/2008","455.05","461.19","465.62","454.55","14.39K","-2.32%"
"23/09/2008","465.87","455.62","474.63","452.76","39.62K","1.31%"
"22/09/2008","459.86","459.64","459.87","459.57","14.33K","4.74%"
"19/09/2008","439.06","434.14","439.15","434.14","25.53K","4.72%"
"18/09/2008","419.28","417.24","419.28","416.88","12.92K","-4.11%"
"17/09/2008","437.24","436.24","438.79","436.24","14.45K","-4.10%"
"16/09/2008","455.95","466.16","466.16","455.95","17.09K","-4.36%"
"15/09/2008","476.76","470.38","493.16","470.38","32.65K","0.16%"
"12/09/2008","476.00","477.36","479.45","475.14","15.28K","-4.23%"
"11/09/2008","497.01","499.03","500.14","496.84","17.12K","-3.39%"
"10/09/2008","514.45","530.01","530.25","508.69","28.60K","-2.10%"
"09/09/2008","525.49","532.89","542.96","525.49","30.08K","-1.36%"
"08/09/2008","532.71","527.84","536.10","526.03","36.50K","-2.55%"
"05/09/2008","546.66","551.35","553.37","546.66","22.72K","-2.13%"
"04/09/2008","558.56","556.61","558.62","549.71","31.51K","0.62%"
"03/09/2008","555.14","552.60","559.34","552.60","17.64K","2.98%"
"29/08/2008","539.10","533.10","539.10","531.37","33.19K","-1.57%"
"28/08/2008","547.69","549.84","551.30","547.45","37.14K","-2.52%"
"27/08/2008","561.85","568.91","575.71","561.85","33.65K","0.03%"
"26/08/2008","561.67","568.36","569.54","561.67","20.20K","2.45%"
"25/08/2008","548.25","544.75","548.72","542.89","22.65K","4.04%"
"22/08/2008","526.98","535.99","536.61","526.98","23.32K","0.19%"
"21/08/2008","525.98","512.54","525.98","510.69","25.48K","3.44%"
"20/08/2008","508.47","497.75","514.95","497.75","32.39K","-0.60%"
"19/08/2008","511.53","504.14","511.53","503.65","34.28K","0.68%"
"18/08/2008","508.05","504.14","508.48","503.65","18.83K","3.91%"
"15/08/2008","488.94","488.81","489.18","488.69","10.62K","2.61%"
"14/08/2008","476.50","470.14","476.56","469.64","20.70K","2.69%"
"13/08/2008","464.01","460.28","465.17","457.31","21.83K","0.90%"
"12/08/2008","459.89","464.09","464.62","456.27","23.09K","1.12%"
"11/08/2008","454.80","454.87","455.08","454.04","15.72K","2.37%"
"08/08/2008","444.28","441.79","444.29","438.82","14.91K","1.24%"
"07/08/2008","438.83","446.85","446.87","438.83","17.70K","0.32%"
"06/08/2008","437.45","431.43","437.45","431.43","16.67K","1.67%"
"05/08/2008","430.26","429.78","430.26","428.63","10.52K","-2.08%"
"04/08/2008","439.41","439.49","440.52","438.17","12.54K","-1.72%"
"01/08/2008","447.11","447.37","449.86","446.48","12.39K","-0.94%"
"31/07/2008","451.36","447.42","451.36","444.94","14.08K","0.69%"
"30/07/2008","448.27","448.39","448.81","442.83","21.13K","0.87%"
"29/07/2008","444.40","443.45","445.12","443.45","15.82K","2.25%"
"28/07/2008","434.64","426.23","434.64","425.94","16.58K","1.21%"
"25/07/2008","429.46","428.04","429.46","427.40","9.23K","-1.45%"
"24/07/2008","435.79","435.73","440.99","434.01","23.98K","-2.20%"
"23/07/2008","445.59","451.17","451.17","445.59","2.02K","-2.68%"
"22/07/2008","457.88","461.31","461.31","457.88","2.56K","-2.75%"
"21/07/2008","470.82","472.95","473.45","470.11","16.15K","-2.53%"
"18/07/2008","483.05","480.09","487.40","480.09","27.68K","-1.38%"
"17/07/2008","489.83","492.61","493.17","489.83","16.08K","0.68%"
"16/07/2008","486.53","486.74","486.74","476.52","38.67K","1.40%"
"15/07/2008","479.80","479.62","479.80","478.71","11.98K","2.53%"
"14/07/2008","467.94","466.31","467.94","465.39","10.07K","2.47%"
"11/07/2008","456.64","453.70","456.64","453.70","13.58K","2.25%"
"10/07/2008","446.60","444.26","446.60","443.95","14.31K","1.60%"
"09/07/2008","439.55","439.21","440.76","438.72","17.01K","0.65%"
"08/07/2008","436.71","427.35","436.71","426.49","17.11K","0.19%"
"07/07/2008","435.89","448.49","448.49","431.72","26.28K","-0.86%"
"04/07/2008","439.68","441.43","441.50","439.68","11.91K","2.24%"
"03/07/2008","430.05","428.80","430.13","428.51","10.78K","2.57%"
"02/07/2008","419.29","417.78","420.04","417.21","16.88K","2.36%"
"01/07/2008","409.61","406.46","409.83","406.44","9.28K","2.56%"
"30/06/2008","399.40","395.27","399.40","394.97","7.97K","1.73%"
"27/06/2008","392.61","385.21","392.78","383.47","10.81K","1.59%"
"26/06/2008","386.48","392.69","392.69","382.32","15.35K","0.70%"
"25/06/2008","383.78","382.36","383.78","382.13","9.31K","2.08%"
"24/06/2008","375.97","373.00","375.97","372.89","7.36K","1.90%"
